year,month,grid_id,total_rainfall_mm
2020,2,34263,102.41661172807213
2020,1,34264,180.222979593277
2020,2,34264,180.222979593277
2020,1,34265,271.52472853660583
2020,2,34265,271.52472853660583
2020,1,34266,204.88602254092694
2020,2,34266,204.88602254092694
2020,1,34267,108.41467289030551
2020,2,34267,108.41467289030551
2020,1,34268,89.97944201231003
2020,2,34268,89.97944201231003
2020,1,34269,58.264557278156275
2020,2,34269,58.264557278156275
2020,1,34270,16.20908852815628
2020,2,34270,16.20908852815628
2020,1,34271,6.114614725112916
2020,2,34271,6.114614725112916
2020,1,34272,7.2033896535635
2020,2,34272,7.2033896535635
2020,1,34273,9.003347808122633
2020,2,34273,9.003347808122633
2020,1,34274,10.776085680723192
2020,2,34274,10.776085680723192
2020,1,34275,11.41392371058464
2020,2,34275,11.41392371058464
2020,1,34276,10.532883411645889
2020,2,34276,10.532883411645889
2020,1,34277,10.323407106101513
